03/01/2001 12:00:00 AM,19157,Poweshiek,3986,4157,,4239,0,12382,355,187,,370,0,912,13294,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
04/01/2001 12:00:00 AM,19157,Poweshiek,3983,4168,,4270,0,12421,348,178,,361,0,887,13308,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
05/01/2001 12:00:00 AM,19157,Poweshiek,3925,4138,,4260,17,12340,383,207,,398,0,988,13328,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
06/01/2001 12:00:00 AM,19157,Poweshiek,3922,4123,,4249,17,12311,380,196,,395,0,971,13282,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
07/01/2001 12:00:00 AM,19157,Poweshiek,3918,4119,,4265,17,12319,379,195,,392,0,966,13285,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
08/01/2001 12:00:00 AM,19157,Poweshiek,3922,4121,,4269,17,12329,379,195,,392,0,966,13295,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
09/01/2001 12:00:00 AM,19157,Poweshiek,3924,4127,,4290,17,12358,379,195,,392,0,966,13324,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
10/01/2001 12:00:00 AM,19157,Poweshiek,3938,4128,,4319,16,12401,376,195,,391,0,962,13363,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
11/01/2001 12:00:00 AM,19157,Poweshiek,3946,4116,,4300,18,12380,375,193,,388,0,956,13336,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
12/01/2001 12:00:00 AM,19157,Poweshiek,3946,4116,,4300,18,12380,375,193,,388,0,956,13336,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
01/01/2002 12:00:00 AM,19157,Poweshiek,3969,4134,,4396,16,12515,372,191,,387,0,950,13465,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
03/01/2002 12:00:00 AM,19157,Poweshiek,3967,4121,,4497,18,12603,379,173,,368,0,920,13523,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
06/01/2002 12:00:00 AM,19157,Poweshiek,3672,3932,,4187,23,11814,541,303,,686,0,1530,13344,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
07/01/2002 12:00:00 AM,19157,Poweshiek,3668,4248,,3980,29,11925,532,291,,674,0,1497,13422,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
09/01/2002 12:00:00 AM,19157,Poweshiek,3734,4135,,4190,30,12089,523,291,,661,0,1475,13564,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
10/01/2002 12:00:00 AM,19157,Poweshiek,3734,4135,,4190,30,12089,523,291,,661,0,1475,13564,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
11/01/2002 12:00:00 AM,19157,Poweshiek,3750,4153,,4220,30,12153,522,291,,654,0,1467,13620,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
12/01/2002 12:00:00 AM,19157,Poweshiek,3785,4190,,4301,33,12309,517,287,,649,0,1453,13762,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
01/01/2003 12:00:00 AM,19157,Poweshiek,3805,4215,,4353,32,12405,511,277,,644,0,1432,13837,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
02/01/2003 12:00:00 AM,19157,Poweshiek,3830,4254,,4433,33,12550,509,275,,641,0,1425,13975,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
03/01/2003 12:00:00 AM,19157,Poweshiek,3830,4254,,4433,33,12550,509,275,,641,0,1425,13975,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
04/01/2003 12:00:00 AM,19157,Poweshiek,3811,4242,,4452,0,12505,499,261,,620,0,1380,13885,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
05/01/2003 12:00:00 AM,19157,Poweshiek,3735,4152,,4288,0,12175,408,272,,621,0,1301,13476,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
06/01/2003 12:00:00 AM,19157,Poweshiek,3729,4152,,4278,0,12159,383,252,,592,0,1227,13386,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
07/01/2003 12:00:00 AM,19157,Poweshiek,3679,4128,,4237,0,12044,393,251,,613,0,1257,13301,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
08/01/2003 12:00:00 AM,19157,Poweshiek,3679,4128,,4243,0,12050,392,250,,608,0,1250,13300,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
09/01/2003 12:00:00 AM,19157,Poweshiek,3679,4143,,4252,0,12074,387,249,,599,0,1235,13309,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
10/01/2003 12:00:00 AM,19157,Poweshiek,3745,4154,,4298,0,12197,387,246,,594,0,1227,13424,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
11/01/2003 12:00:00 AM,19157,Poweshiek,3745,4154,,4298,0,12197,387,246,,594,0,1227,13424,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
12/01/2003 12:00:00 AM,19157,Poweshiek,3808,4162,,4357,0,12327,380,236,,581,0,1197,13524,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
01/01/2004 12:00:00 AM,19157,Poweshiek,3811,4144,,4368,0,12323,378,234,,580,0,1192,13515,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
02/01/2004 12:00:00 AM,19157,Poweshiek,3819,4150,,4384,0,12353,376,234,,577,0,1187,13540,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
03/01/2004 12:00:00 AM,19157,Poweshiek,4321,4101,,4284,0,12706,374,233,,576,0,1183,13889,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
04/01/2004 12:00:00 AM,19157,Poweshiek,4240,4048,,4210,0,12498,354,271,,611,0,1236,13734,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
05/01/2004 12:00:00 AM,19157,Poweshiek,4220,4040,,4225,0,12485,343,262,,599,0,1204,13689,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
06/01/2004 12:00:00 AM,19157,Poweshiek,4209,4044,,4216,0,12469,361,264,,615,0,1240,13709,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
07/01/2004 12:00:00 AM,19157,Poweshiek,4230,4074,,4229,0,12533,357,262,,606,0,1225,13758,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
08/01/2004 12:00:00 AM,19157,Poweshiek,4243,4080,,4277,0,12600,358,262,,604,0,1224,13824,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
09/01/2004 12:00:00 AM,19157,Poweshiek,4287,4099,,4356,0,12742,340,252,,590,0,1182,13924,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
10/01/2004 12:00:00 AM,19157,Poweshiek,4462,4137,,4472,0,13071,337,248,,588,0,1173,14244,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
11/01/2004 12:00:00 AM,19157,Poweshiek,4683,4209,,4742,0,13634,316,242,,568,0,1126,14760,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
12/01/2004 12:00:00 AM,19157,Poweshiek,4674,4207,,4745,0,13626,314,240,,567,0,1121,14747,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
01/01/2005 12:00:00 AM,19157,Poweshiek,4682,4220,,4759,0,13661,305,228,,553,0,1086,14747,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
02/01/2005 12:00:00 AM,19157,Poweshiek,4683,4216,,4769,0,13668,306,232,,554,0,1092,14760,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
03/01/2005 12:00:00 AM,19157,Poweshiek,4614,4155,,4740,0,13509,291,226,,545,0,1062,14571,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
04/01/2005 12:00:00 AM,19157,Poweshiek,4616,4156,,4741,0,13513,291,226,,544,0,1061,14574,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
05/01/2005 12:00:00 AM,19157,Poweshiek,4536,4103,,4648,0,13287,310,246,,562,0,1118,14405,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
06/01/2005 12:00:00 AM,19157,Poweshiek,4527,4107,,4656,0,13290,305,240,,556,0,1101,14391,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
07/01/2005 12:00:00 AM,19157,Poweshiek,4473,4074,,4622,0,13169,343,262,,607,0,1212,14381,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
08/01/2005 12:00:00 AM,19157,Poweshiek,4473,4074,,4622,0,13169,343,262,,607,0,1212,14381,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
09/01/2005 12:00:00 AM,19157,Poweshiek,4478,4091,,4674,0,13243,342,262,,602,0,1206,14449,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
10/01/2005 12:00:00 AM,19157,Poweshiek,4512,4104,,4725,0,13341,342,262,,601,0,1205,14546,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
11/01/2005 12:00:00 AM,19157,Poweshiek,4512,4104,,4725,0,13341,342,262,,601,0,1205,14546,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
12/01/2005 12:00:00 AM,19157,Poweshiek,4559,4125,,4789,0,13473,341,262,,595,0,1198,14671,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
01/01/2006 12:00:00 AM,19157,Poweshiek,4563,4130,,4830,0,13523,341,262,,595,0,1198,14721,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
06/01/2006 12:00:00 AM,19157,Poweshiek,4177,3887,,4598,,12662,699,419,,894,,2012,14674,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
07/01/2006 12:00:00 AM,19157,Poweshiek,4249,3915,,4505,,12669,681,397,,870,,1948,14617,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
08/01/2006 12:00:00 AM,19157,Poweshiek,4122,3845,,4403,,12370,786,435,,964,,2185,14555,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
09/01/2006 12:00:00 AM,19157,Poweshiek,3985,3766,,4292,,12043,863,448,,1020,,2331,14374,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
10/01/2006 12:00:00 AM,19157,Poweshiek,4087,3788,,4388,,12263,846,436,,1009,,2291,14554,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
11/01/2006 12:00:00 AM,19157,Poweshiek,4144,3804,,4487,,12435,830,419,,992,,2241,14676,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
12/01/2006 12:00:00 AM,19157,Poweshiek,4168,3825,,4551,,12544,809,390,,961,,2160,14704,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
01/01/2007 12:00:00 AM,19157,Poweshiek,4135,3796,,4521,,12452,774,342,,899,,2015,14467,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
02/01/2007 12:00:00 AM,19157,Poweshiek,4125,3785,,4552,,12462,767,341,,893,,2001,14463,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
03/01/2007 12:00:00 AM,19157,Poweshiek,4061,3738,,4459,,12258,830,388,,995,,2213,14471,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
04/01/2007 12:00:00 AM,19157,Poweshiek,4062,3739,,4469,,12270,831,386,,999,,2216,14486,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
05/01/2007 12:00:00 AM,19157,Poweshiek,4061,3729,,4497,,12287,792,357,,954,,2103,14390,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
06/01/2007 12:00:00 AM,19157,Poweshiek,4059,3716,,4493,,12268,726,328,,852,,1906,14174,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
07/01/2007 12:00:00 AM,19157,Poweshiek,4062,3718,,4506,,12286,725,326,,846,,1897,14183,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
08/01/2007 12:00:00 AM,19157,Poweshiek,4064,3717,,4533,,12314,722,325,,841,,1888,14202,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
09/01/2007 12:00:00 AM,19157,Poweshiek,4132,3708,,4584,,12424,719,324,,828,,1871,14295,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
10/01/2007 12:00:00 AM,19157,Poweshiek,4159,3707,,4613,,12479,714,323,,824,,1861,14340,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
11/01/2007 12:00:00 AM,19157,Poweshiek,4186,3706,,4636,,12528,711,319,,818,,1848,14376,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
12/01/2007 12:00:00 AM,19157,Poweshiek,4206,3704,,4646,,12556,707,316,,810,,1833,14389,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
01/01/2008 12:00:00 AM,19157,Poweshiek,4224,3705,,4677,0,12606,702,309,,803,0,1814,14420,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
02/01/2008 12:00:00 AM,19157,Poweshiek,4675,3760,,4296,0,12731,695,307,,791,0,1793,14524,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
03/01/2008 12:00:00 AM,19157,Poweshiek,4652,3709,,4246,2,12609,734,359,,857,0,1950,14559,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
04/01/2008 12:00:00 AM,19157,Poweshiek,4640,3697,,4264,3,12604,728,354,,852,0,1934,14538,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
05/01/2008 12:00:00 AM,19157,Poweshiek,4647,3705,,4284,3,12639,715,342,,836,0,1893,14532,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
06/01/2008 12:00:00 AM,19157,Poweshiek,4681,3705,,4297,3,12686,699,319,,807,0,1825,14511,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
07/01/2008 12:00:00 AM,19157,Poweshiek,4716,3711,,4299,3,12729,693,317,,798,0,1808,14537,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
08/01/2008 12:00:00 AM,19157,Poweshiek,4672,3693,,4301,3,12669,724,320,,814,0,1858,14527,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
09/01/2008 12:00:00 AM,19157,Poweshiek,4744,3680,,4395,5,12824,718,318,,807,0,1843,14667,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
10/01/2008 12:00:00 AM,19157,Poweshiek,4946,3694,,4505,8,13153,725,310,,799,1,1835,14988,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
11/01/2008 12:00:00 AM,19157,Poweshiek,5011,3728,,4616,12,13367,703,294,,780,0,1777,15144,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
12/01/2008 12:00:00 AM,19157,Poweshiek,5048,3782,,4715,14,13559,687,286,,765,0,1738,15297,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
01/01/2009 12:00:00 AM,19157,Poweshiek,5047,3781,,4722,14,13564,671,271,,742,0,1684,15248,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
02/01/2009 12:00:00 AM,19157,Poweshiek,5043,3771,,4724,15,13553,674,277,,749,0,1700,15253,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
03/01/2009 12:00:00 AM,19157,Poweshiek,5027,3748,,4719,15,13509,138,96,,235,0,469,13978,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
04/01/2009 12:00:00 AM,19157,Poweshiek,4954,3690,,4627,15,13286,210,151,,341,0,702,13988,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
05/01/2009 12:00:00 AM,19157,Poweshiek,4952,3681,,4635,15,13283,206,151,,338,0,695,13978,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
06/01/2009 12:00:00 AM,19157,Poweshiek,4956,3679,,4661,16,13312,180,126,,296,0,602,13914,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
07/01/2009 12:00:00 AM,19157,Poweshiek,4942,3672,,4692,16,13322,175,124,,291,0,590,13912,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
08/01/2009 12:00:00 AM,19157,Poweshiek,4905,3638,,4650,16,13209,206,148,,348,0,702,13911,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
09/01/2009 12:00:00 AM,19157,Poweshiek,4919,3625,,4691,16,13251,202,148,,343,0,693,13944,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
10/01/2009 12:00:00 AM,19157,Poweshiek,4929,3617,,4725,17,13288,195,146,,340,0,681,13969,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
11/01/2009 12:00:00 AM,19157,Poweshiek,4915,3598,,4767,17,13297,195,145,,340,0,680,13977,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
12/01/2009 12:00:00 AM,19157,Poweshiek,4903,3585,,4794,17,13299,194,141,,337,0,672,13971,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
01/01/2010 12:00:00 AM,19157,Poweshiek,4888,3576,,4820,18,13302,195,141,,337,0,673,13975,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
02/01/2010 12:00:00 AM,19157,Poweshiek,4796,3549,,4773,18,13136,275,165,,404,0,844,13980,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
03/01/2010 12:00:00 AM,19157,Poweshiek,4796,3547,,4798,18,13159,270,151,,388,0,809,13968,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
04/01/2010 12:00:00 AM,19157,Poweshiek,4793,3545,,4824,18,13180,247,133,,364,0,744,13924,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
05/01/2010 12:00:00 AM,19157,Poweshiek,4788,3542,,4858,18,13206,244,131,,355,0,730,13936,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
06/01/2010 12:00:00 AM,19157,Poweshiek,4770,3574,,4863,18,13225,243,131,,354,0,728,13953,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
07/01/2010 12:00:00 AM,19157,Poweshiek,4734,3776,,4743,18,13271,242,129,,353,0,724,13995,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
08/01/2010 12:00:00 AM,19157,Poweshiek,4726,3768,,4772,18,13284,238,128,,352,0,718,14002,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
09/01/2010 12:00:00 AM,19157,Poweshiek,4752,3780,,4798,19,13349,235,129,,353,0,717,14066,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
10/01/2010 12:00:00 AM,19157,Poweshiek,4611,3710,,4673,17,13011,429,195,,576,1,1201,14212,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
11/01/2010 12:00:00 AM,19157,Poweshiek,4650,3724,,4760,19,13153,412,186,,558,2,1158,14311,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
12/01/2010 12:00:00 AM,19157,Poweshiek,4666,3734,,4806,19,13225,398,185,,541,2,1126,14351,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
01/01/2011 12:00:00 AM,19157,Poweshiek,4668,3741,,4827,19,13255,382,171,,532,2,1087,14342,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
02/01/2011 12:00:00 AM,19157,Poweshiek,4653,3741,,4849,19,13262,382,171,,532,2,1087,14349,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
03/01/2011 12:00:00 AM,19157,Poweshiek,4606,3719,,4793,20,13138,396,177,,531,2,1106,14244,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
04/01/2011 12:00:00 AM,19157,Poweshiek,4606,3718,,4815,20,13159,347,172,,472,2,993,14152,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
05/01/2011 12:00:00 AM,19157,Poweshiek,4593,3717,,4839,20,13169,345,169,,462,1,977,14146,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
06/01/2011 12:00:00 AM,19157,Poweshiek,4587,3724,,4873,20,13204,342,168,,458,1,969,14173,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
07/01/2011 12:00:00 AM,19157,Poweshiek,4587,3721,,4905,20,13233,335,167,,449,1,952,14185,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
08/01/2011 12:00:00 AM,19157,Poweshiek,4562,3713,,4917,20,13212,333,167,,446,1,947,14159,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
09/01/2011 12:00:00 AM,19157,Poweshiek,4562,3721,,4956,21,13260,330,160,,447,1,938,14198,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
10/01/2011 12:00:00 AM,19157,Poweshiek,4575,3727,,5005,21,13328,328,159,,439,1,927,14255,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
11/01/2011 12:00:00 AM,19157,Poweshiek,4576,3732,,5029,20,13357,326,159,,433,1,919,14276,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
12/01/2011 12:00:00 AM,19157,Poweshiek,4571,3738,,5054,20,13383,324,159,,428,1,912,14295,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
01/01/2012 12:00:00 AM,19157,Poweshiek,4552,3732,,5059,20,13363,324,157,,427,1,909,14272,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
02/01/2012 12:00:00 AM,19157,Poweshiek,3396,3667,,4456,12,11531,1437,298,,967,6,2708,14239,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
03/01/2012 12:00:00 AM,19157,Poweshiek,3413,3664,,4505,14,11596,1424,286,,948,6,2664,14260,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
04/01/2012 12:00:00 AM,19157,Poweshiek,3433,3660,,4538,14,11645,1415,281,,946,6,2648,14293,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
05/01/2012 12:00:00 AM,19157,Poweshiek,3442,3670,,4570,14,11696,1399,277,,930,6,2612,14308,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
06/01/2012 12:00:00 AM,19157,Poweshiek,3455,3681,,4570,13,11719,1392,273,,921,5,2591,14310,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
07/01/2012 12:00:00 AM,19157,Poweshiek,3456,3758,,4528,13,11755,1388,259,,905,5,2557,14312,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
08/01/2012 12:00:00 AM,19157,Poweshiek,3453,3761,,4579,13,11806,1379,259,,896,5,2539,14345,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
09/01/2012 12:00:00 AM,19157,Poweshiek,3516,3742,,4645,14,11917,1343,240,,877,5,2465,14382,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
10/01/2012 12:00:00 AM,19157,Poweshiek,3727,3741,,4808,15,12291,1318,234,,859,5,2416,14707,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
11/01/2012 12:00:00 AM,19157,Poweshiek,3865,3756,,4984,21,12626,1269,212,,799,4,2284,14910,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
12/01/2012 12:00:00 AM,19157,Poweshiek,3896,3757,,5134,24,12811,1237,200,,751,4,2192,15003,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
01/01/2013 12:00:00 AM,19157,Poweshiek,3914,3759,,5169,24,12866,1211,177,,716,4,2108,14974,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
02/01/2013 12:00:00 AM,19157,Poweshiek,3855,3721,,5106,24,12706,1073,123,,540,4,1740,14446,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
03/01/2013 12:00:00 AM,19157,Poweshiek,3813,3706,,5098,24,12641,1105,131,,554,4,1794,14435,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
04/01/2013 12:00:00 AM,19157,Poweshiek,3821,3713,,5113,24,12671,1088,110,,534,4,1736,14407,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
05/01/2013 12:00:00 AM,19157,Poweshiek,3704,3655,,5010,23,12392,1168,132,,623,5,1928,14320,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
06/01/2013 12:00:00 AM,19157,Poweshiek,3690,3635,,5023,23,12371,1173,136,,622,5,1936,14307,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
07/01/2013 12:00:00 AM,19157,Poweshiek,3685,3632,,5059,23,12399,1170,137,,619,5,1931,14330,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
08/01/2013 12:00:00 AM,19157,Poweshiek,3678,3631,,5089,23,12421,1169,136,,615,5,1925,14346,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
09/01/2013 12:00:00 AM,19157,Poweshiek,3670,3622,,5124,23,12439,1167,136,,612,4,1919,14358,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
10/01/2013 12:00:00 AM,19157,Poweshiek,3664,3614,,5138,22,12438,1167,136,,612,4,1919,14357,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
11/01/2013 12:00:00 AM,19157,Poweshiek,3647,3604,,5178,22,12451,1165,136,,607,4,1912,14363,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
12/01/2013 12:00:00 AM,19157,Poweshiek,3645,3597,,5194,22,12458,1164,135,,607,4,1910,14368,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
01/01/2014 12:00:00 AM,19157,Poweshiek,3636,3597,,5213,22,12468,1161,135,,607,4,1907,14375,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
02/01/2014 12:00:00 AM,19157,Poweshiek,3575,3545,,5122,22,12264,1229,188,,707,5,2129,14393,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
03/01/2014 12:00:00 AM,19157,Poweshiek,3568,3537,,5139,22,12266,1226,186,,704,5,2121,14387,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
04/01/2014 12:00:00 AM,19157,Poweshiek,3556,3527,,5129,26,12238,1230,177,,702,5,2114,14352,41.6864422,-92.5314684,"(41.6864422, -92.5314684)"
